Object_ID,County,Municipality,GIS_Acres
30109,Ocean,Lacey Township,0.04679753
30111,Ocean,Lacey Township,0.05260328
30114,Ocean,Lacey Township,0.92982316
30124,Ocean,Lacey Township,0.92908124
30128,Ocean,Lacey Township,0.0448244
30131,Ocean,Lacey Township,0.94879025
30133,Ocean,Lacey Township,0.05464931
30203,Ocean,Lacey Township,0.0532018
30212,Ocean,Lacey Township,0.0429995
30232,Ocean,Lacey Township,0.0544273
30318,Ocean,Lacey Township,0.04895594
30336,Ocean,Lacey Township,0.96968485
30341,Ocean,Lacey Township,0.05226491
30343,Ocean,Lacey Township,0.05554008
30400,Ocean,Lacey Township,0.04357584
30423,Ocean,Lacey Township,0.0459139
30428,Ocean,Lacey Township,0.96864163
30435,Ocean,Lacey Township,0.99218568
30436,Ocean,Lacey Township,1.48187148
30442,Ocean,Lacey Township,0.04502256
30447,Ocean,Lacey Township,1.00485809
30486,Ocean,Lacey Township,0.05193581
30491,Ocean,Lacey Township,0.05179548
30492,Ocean,Lacey Township,1.05394422
30503,Ocean,Lacey Township,0.05084319
30517,Ocean,Lacey Township,0.94036917
30518,Ocean,Lacey Township,0.78695181
30520,Ocean,Lacey Township,0.0570102
30526,Ocean,Lacey Township,0.04954985
30531,Ocean,Lacey Township,0.04961104
30543,Ocean,Lacey Township,0.04664352
30561,Ocean,Lacey Township,0.04370945
30573,Ocean,Lacey Township,0.05578544
30582,Ocean,Lacey Township,0.04360713
30592,Ocean,Lacey Township,0.96235213
30600,Ocean,Lacey Township,0.04892983
30606,Ocean,Lacey Township,0.925344
30652,Ocean,Lacey Township,0.94435162
30680,Ocean,Lacey Township,0.08541272
30683,Ocean,Lacey Township,0.04924268
30691,Ocean,Lacey Township,1.73699126
30700,Ocean,Lacey Township,0.05729708
30714,Ocean,Lacey Township,1.06623878
30722,Ocean,Lacey Township,0.97340236
30733,Ocean,Lacey Township,1.06790471
30735,Ocean,Lacey Township,0.97158548
30745,Ocean,Lacey Township,0.05317983
30749,Ocean,Lacey Township,0.04823907
30750,Ocean,Lacey Township,0.05260546
30757,Ocean,Lacey Township,1.02559433
30758,Ocean,Lacey Township,0.97491535
30759,Ocean,Lacey Township,0.93287992
30761,Ocean,Lacey Township,1.05265464
30769,Ocean,Lacey Township,0.48527515
30771,Ocean,Lacey Township,0.04591645
30797,Ocean,Lacey Township,0.05350874
30800,Ocean,Lacey Township,0.96297583
30801,Ocean,Lacey Township,0.90641122
30808,Ocean,Lacey Township,0.0581246
30816,Ocean,Lacey Township,0.83385455
30822,Ocean,Lacey Township,0.98651076
30826,Ocean,Lacey Township,0.05343738
30827,Ocean,Lacey Township,0.04636468
30832,Ocean,Lacey Township,0.03715747
30836,Ocean,Lacey Township,0.99315942
30840,Ocean,Lacey Township,1.30372552
30843,Ocean,Lacey Township,0.04981434
30850,Ocean,Lacey Township,0.0445737
30911,Ocean,Lacey Township,1.07232097
30915,Ocean,Lacey Township,0.04445925
30930,Ocean,Lacey Township,2.08918755
30932,Ocean,Lacey Township,0.33243911
30934,Ocean,Lacey Township,0.99079944
30948,Ocean,Lacey Township,0.04298288
30960,Ocean,Lacey Township,0.04927774
31044,Ocean,Lacey Township,0.03102143
31070,Ocean,Lacey Township,0.06131108
31075,Ocean,Lacey Township,0.81445485
31091,Ocean,Lacey Township,0.05812422
31098,Ocean,Lacey Township,0.05820238
31099,Ocean,Lacey Township,0.05765368
31165,Ocean,Lacey Township,0.04925219
31201,Ocean,Lacey Township,0.45358935
31206,Ocean,Lacey Township,0.04249724
31229,Ocean,Lacey Township,0.05521791
31231,Ocean,Lacey Township,1.10914343
31250,Ocean,Lacey Township,52.13681896
31259,Ocean,Lacey Township,0.96701507
31260,Ocean,Lacey Township,0.05602564
31263,Ocean,Lacey Township,1.07288732
31269,Ocean,Lacey Township,0.05252023
31272,Ocean,Lacey Township,0.04973226
31277,Ocean,Lacey Township,0.04669104
31278,Ocean,Lacey Township,0.05540409
31283,Ocean,Lacey Township,0.05559833
31291,Ocean,Lacey Township,0.0425003
31367,Ocean,Lacey Township,0.08365027
31375,Ocean,Lacey Township,0.04972389
31394,Ocean,Lacey Township,0.9321887
31459,Ocean,Lacey Township,0.04705128
31478,Ocean,Lacey Township,0.04349794
31499,Ocean,Lacey Township,0.02284126
31507,Ocean,Lacey Township,0.04591282
31558,Ocean,Lacey Township,0.05046168
31564,Ocean,Lacey Township,0.11573919
31588,Ocean,Lacey Township,0.04870225
31613,Ocean,Lacey Township,0.94588967
31631,Ocean,Lacey Township,0.08670079
31635,Ocean,Lacey Township,0.05036121
31643,Ocean,Lacey Township,0.28449533
31654,Ocean,Lacey Township,0.92731404
31659,Ocean,Lacey Township,0.96484437
31662,Ocean,Lacey Township,0.04773929
31668,Ocean,Lacey Township,0.04846259
31676,Ocean,Lacey Township,0.04289584
31682,Ocean,Lacey Township,0.13206961
31739,Ocean,Lacey Township,0.0560839
31740,Ocean,Lacey Township,1.07913786
31752,Ocean,Lacey Township,0.04738517
31760,Ocean,Lacey Township,0.05444996
31826,Ocean,Lacey Township,0.05540177
31832,Ocean,Lacey Township,0.05028956
31836,Ocean,Lacey Township,0.0466363
31855,Ocean,Lacey Township,0.04710216
31859,Ocean,Lacey Township,1.01906434
31913,Ocean,Lacey Township,0.04437203
31918,Ocean,Lacey Township,0.96176855
31932,Ocean,Lacey Township,0.05287187
31950,Ocean,Lacey Township,0.04211519
31953,Ocean,Lacey Township,0.95351603
31963,Ocean,Lacey Township,0.05403909
32070,Ocean,Lacey Township,37.20742754
32086,Ocean,Lacey Township,0.04760436
32325,Ocean,Lacey Township,0.04444539
32328,Ocean,Lacey Township,0.05520633
32488,Ocean,Lacey Township,0.05793966
32716,Ocean,Lacey Township,0.04550058
32721,Ocean,Lacey Township,0.04577607
32822,Ocean,Lacey Township,0.04525688
32868,Ocean,Lacey Township,100.5740254
33009,Ocean,Lacey Township,172.6072634
33166,Ocean,Lacey Township,177.4911886
33239,Ocean,Lacey Township,0.57806239
33314,Ocean,Lacey Township,0.47836408
33337,Ocean,Lacey Township,0.48405799
33360,Ocean,Lacey Township,576.7327075
34141,Ocean,Lacey Township,0.52102049
34181,Ocean,Lacey Township,8.39692765
34226,Ocean,Lacey Township,0.00090849
34254,Ocean,Lacey Township,10.41865194
34261,Ocean,Lacey Township,14.4613472
34331,Ocean,Lacey Township,58.20149207
34332,Ocean,Lacey Township,78.20122237
34364,Ocean,Lacey Township,1.08526302
34391,Ocean,Lacey Township,0.0843891
34394,Ocean,Lacey Township,0.162298
34395,Ocean,Lacey Township,0.11697326
34396,Ocean,Lacey Township,0.53301167
34397,Ocean,Lacey Township,0.29317565
34407,Ocean,Lacey Township,0.88075388
34408,Ocean,Lacey Township,0.92276733
34409,Ocean,Lacey Township,0.93270047
34410,Ocean,Lacey Township,0.082598
34411,Ocean,Lacey Township,0.92277121
34425,Ocean,Lacey Township,0.96662163
34426,Ocean,Lacey Township,0.94036862
34427,Ocean,Lacey Township,1.06349055
34428,Ocean,Lacey Township,0.9227688
34429,Ocean,Lacey Township,0.08626003
34430,Ocean,Lacey Township,0.91538967
34431,Ocean,Lacey Township,0.89311537
34460,Ocean,Lacey Township,0.89726607
34461,Ocean,Lacey Township,0.08960432
34555,Ocean,Lacey Township,0.9227677
34556,Ocean,Lacey Township,0.08331506
34557,Ocean,Lacey Township,0.88964697
34560,Ocean,Lacey Township,0.91700625
34574,Ocean,Lacey Township,0.08091866
34575,Ocean,Lacey Township,0.8931211
34578,Ocean,Lacey Township,0.89279677
34579,Ocean,Lacey Township,0.07842778
34580,Ocean,Lacey Township,0.93268278
34592,Ocean,Lacey Township,0.91490539
34593,Ocean,Lacey Township,0.10063789
34594,Ocean,Lacey Township,0.87403696
34595,Ocean,Lacey Township,0.92369796
34596,Ocean,Lacey Township,0.07536353
34597,Ocean,Lacey Township,0.90882634
34610,Ocean,Lacey Township,0.65888191
34612,Ocean,Lacey Township,0.92276676
34613,Ocean,Lacey Township,0.93269235
34614,Ocean,Lacey Township,1.06012918
34634,Ocean,Lacey Township,0.08384764
34637,Ocean,Lacey Township,0.40361434
34638,Ocean,Lacey Township,0.37113565
34639,Ocean,Lacey Township,0.09869329
34640,Ocean,Lacey Township,0.8927954
34641,Ocean,Lacey Township,0.08405083
34648,Ocean,Lacey Township,0.91699629
34649,Ocean,Lacey Township,0.07946754
34650,Ocean,Lacey Township,0.08648498
34669,Ocean,Lacey Township,0.35576973
34671,Ocean,Lacey Township,0.08541449
34672,Ocean,Lacey Township,0.13152832
34673,Ocean,Lacey Township,0.92101851
34688,Ocean,Lacey Township,0.08553212
34690,Ocean,Lacey Township,0.4354564
34763,Ocean,Lacey Township,0.13250866
34764,Ocean,Lacey Township,0.05344674
34766,Ocean,Lacey Township,0.77330931
34767,Ocean,Lacey Township,0.92100809
34768,Ocean,Lacey Township,0.0898409
34769,Ocean,Lacey Township,0.92368335
34770,Ocean,Lacey Township,0.84810907
34771,Ocean,Lacey Township,0.94036749
34799,Ocean,Lacey Township,0.03019266
34800,Ocean,Lacey Township,0.08411729
34801,Ocean,Lacey Township,0.07800547
34802,Ocean,Lacey Township,0.79698643
34803,Ocean,Lacey Township,1.41446024
34804,Ocean,Lacey Township,1.30336098
34805,Ocean,Lacey Township,0.07498434
34806,Ocean,Lacey Township,0.07976679
34807,Ocean,Lacey Township,0.90882646
34808,Ocean,Lacey Township,0.0431467
34809,Ocean,Lacey Township,0.69887682
34810,Ocean,Lacey Township,0.128233
34812,Ocean,Lacey Township,0.95468102
34814,Ocean,Lacey Township,0.94037474
34815,Ocean,Lacey Township,0.08466906
34817,Ocean,Lacey Township,0.37497765
34818,Ocean,Lacey Township,0.07821737
34819,Ocean,Lacey Township,0.09266957
34820,Ocean,Lacey Township,0.0780062
34821,Ocean,Lacey Township,0.36041031
34822,Ocean,Lacey Township,0.89311938
34823,Ocean,Lacey Township,0.34882756
34824,Ocean,Lacey Township,0.91700037
34825,Ocean,Lacey Township,0.39842385
34828,Ocean,Lacey Township,0.89312254
34829,Ocean,Lacey Township,0.92099896
34830,Ocean,Lacey Township,0.09254667
34831,Ocean,Lacey Township,0.92100811
34832,Ocean,Lacey Township,0.52827797
34844,Ocean,Lacey Township,0.08631132
34845,Ocean,Lacey Township,0.0274202
34846,Ocean,Lacey Township,0.13905499
34849,Ocean,Lacey Township,0.02299774
34850,Ocean,Lacey Township,0.09063652
34853,Ocean,Lacey Township,1.26053634
34854,Ocean,Lacey Township,0.29467007
34855,Ocean,Lacey Township,0.90466228
34856,Ocean,Lacey Township,0.07984685
34857,Ocean,Lacey Township,0.94036426
34858,Ocean,Lacey Township,0.91699617
34859,Ocean,Lacey Township,0.40825334
34860,Ocean,Lacey Township,0.08101179
34861,Ocean,Lacey Township,0.48967747
34862,Ocean,Lacey Township,0.69972278
34863,Ocean,Lacey Township,0.9403743
34865,Ocean,Lacey Township,0.06958828
34867,Ocean,Lacey Township,0.93268278
34868,Ocean,Lacey Township,0.94037332
34869,Ocean,Lacey Township,0.08516581
34870,Ocean,Lacey Township,0.05463062
34871,Ocean,Lacey Township,0.3631362
34872,Ocean,Lacey Township,0.29809267
34873,Ocean,Lacey Township,0.88587296
34874,Ocean,Lacey Township,0.34977264
34875,Ocean,Lacey Township,0.89279762
34876,Ocean,Lacey Township,0.08813246
34877,Ocean,Lacey Township,1.28675541
34878,Ocean,Lacey Township,0.61053372
34905,Ocean,Lacey Township,1.1360439
34906,Ocean,Lacey Township,0.7545218
34907,Ocean,Lacey Township,0.91468075
34908,Ocean,Lacey Township,0.93269719
34909,Ocean,Lacey Township,0.95760712
34910,Ocean,Lacey Township,0.94243508
34911,Ocean,Lacey Township,1.07763071
34912,Ocean,Lacey Township,0.0780051
34914,Ocean,Lacey Township,0.90996344
34915,Ocean,Lacey Township,1.40034841
34916,Ocean,Lacey Township,0.10913438
34917,Ocean,Lacey Township,0.92277496
34918,Ocean,Lacey Township,0.04125981
34920,Ocean,Lacey Township,0.08221195
34921,Ocean,Lacey Township,0.91467069
34922,Ocean,Lacey Township,0.54260925
34923,Ocean,Lacey Township,0.45198722
34950,Ocean,Lacey Township,0.5207301
34954,Ocean,Lacey Township,0.36986995
34955,Ocean,Lacey Township,0.93270003
34956,Ocean,Lacey Township,0.07994443
34957,Ocean,Lacey Township,0.93269174
34967,Ocean,Lacey Township,0.3568054
34968,Ocean,Lacey Township,0.08960466
34969,Ocean,Lacey Township,0.47328378
34970,Ocean,Lacey Township,0.10082318
34971,Ocean,Lacey Township,0.08696008
34972,Ocean,Lacey Township,0.08329585
34973,Ocean,Lacey Township,0.93268146
34974,Ocean,Lacey Township,0.91467601
34975,Ocean,Lacey Township,0.40673209
34976,Ocean,Lacey Township,0.05040846
34977,Ocean,Lacey Township,0.0558921
34978,Ocean,Lacey Township,1.27928268
34979,Ocean,Lacey Township,0.0900162
34980,Ocean,Lacey Township,0.24718678
35008,Ocean,Lacey Township,0.53108412
35009,Ocean,Lacey Township,0.08276352
35010,Ocean,Lacey Township,0.89280038
35011,Ocean,Lacey Township,0.3346811
35012,Ocean,Lacey Township,0.08358596
35028,Ocean,Lacey Township,0.28133874
35029,Ocean,Lacey Township,0.08983861
35040,Ocean,Lacey Township,0.98927911
35041,Ocean,Lacey Township,0.08806387
35042,Ocean,Lacey Township,0.34037217
35043,Ocean,Lacey Township,0.0838482
35044,Ocean,Lacey Township,0.94384477
35045,Ocean,Lacey Township,0.08960313
35046,Ocean,Lacey Township,0.09068411
35054,Ocean,Lacey Township,0.89767023
35056,Ocean,Lacey Township,0.98169303
35057,Ocean,Lacey Township,0.95652686
35058,Ocean,Lacey Township,0.08331584
35059,Ocean,Lacey Township,0.06966226
35060,Ocean,Lacey Township,0.96735446
35061,Ocean,Lacey Township,0.09518865
35062,Ocean,Lacey Township,0.44188712
35063,Ocean,Lacey Township,0.3283594
35064,Ocean,Lacey Township,1.05689073
35066,Ocean,Lacey Township,0.89279485
35067,Ocean,Lacey Township,0.94037959
35068,Ocean,Lacey Township,0.89312071
35069,Ocean,Lacey Township,0.90882709
35070,Ocean,Lacey Township,0.082644
35071,Ocean,Lacey Township,0.08411547
35072,Ocean,Lacey Township,0.09148551
35073,Ocean,Lacey Township,0.91700631
35074,Ocean,Lacey Township,0.35503661
35075,Ocean,Lacey Township,0.96321079
35076,Ocean,Lacey Township,0.49791827
35077,Ocean,Lacey Township,0.08091459
35078,Ocean,Lacey Township,0.07585916
35101,Ocean,Lacey Township,0.50433307
35105,Ocean,Lacey Township,0.92892904
35106,Ocean,Lacey Township,0.91700653
35107,Ocean,Lacey Township,0.97783971
35116,Ocean,Lacey Township,0.98123374
35117,Ocean,Lacey Township,0.0520449
35118,Ocean,Lacey Township,0.9236886
35119,Ocean,Lacey Township,0.91466614
35120,Ocean,Lacey Township,0.99753054
35121,Ocean,Lacey Township,0.08439115
35122,Ocean,Lacey Township,0.07122085
35123,Ocean,Lacey Township,0.99055221
35146,Ocean,Lacey Township,0.09714156
35148,Ocean,Lacey Township,0.89311621
35149,Ocean,Lacey Township,0.41269986
35150,Ocean,Lacey Township,0.92100774
35151,Ocean,Lacey Township,0.56593049
35200,Ocean,Lacey Township,0.92369152
35201,Ocean,Lacey Township,0.07222282
35202,Ocean,Lacey Township,0.97926207
35203,Ocean,Lacey Township,0.55637065
35219,Ocean,Lacey Township,0.45718256
35220,Ocean,Lacey Township,0.08309257
35221,Ocean,Lacey Township,0.08163908
35222,Ocean,Lacey Township,0.07604855
35237,Ocean,Lacey Township,0.08101642
35238,Ocean,Lacey Township,0.08259832
35239,Ocean,Lacey Township,0.72825817
35240,Ocean,Lacey Township,0.92101349
35241,Ocean,Lacey Township,0.21308093
35242,Ocean,Lacey Township,0.98665624
35243,Ocean,Lacey Township,0.07625438
35244,Ocean,Lacey Township,0.91466745
35245,Ocean,Lacey Township,0.95959897
35246,Ocean,Lacey Township,0.91467127
35247,Ocean,Lacey Township,0.94037776
35248,Ocean,Lacey Township,0.98270754
35249,Ocean,Lacey Township,1.00711553
35251,Ocean,Lacey Township,0.08471076
35252,Ocean,Lacey Township,0.0787506
35253,Ocean,Lacey Township,0.08355345
35254,Ocean,Lacey Township,0.45462677
35281,Ocean,Lacey Township,0.53258098
35282,Ocean,Lacey Township,0.1659112
35283,Ocean,Lacey Township,0.94036888
35284,Ocean,Lacey Township,0.30483235
35286,Ocean,Lacey Township,0.09066475
35287,Ocean,Lacey Township,0.09178812
35288,Ocean,Lacey Township,1.00814603
35289,Ocean,Lacey Township,0.93269273
35290,Ocean,Lacey Township,0.49342656
35291,Ocean,Lacey Township,0.06966491
35292,Ocean,Lacey Township,0.90883082
35293,Ocean,Lacey Township,0.89279626
35294,Ocean,Lacey Township,0.08411438
35295,Ocean,Lacey Township,0.92099896
35296,Ocean,Lacey Township,0.11510289
35297,Ocean,Lacey Township,0.92101226
35298,Ocean,Lacey Township,0.0705925
35299,Ocean,Lacey Township,0.91466242
35300,Ocean,Lacey Township,0.90519572
35301,Ocean,Lacey Township,0.92368423
35302,Ocean,Lacey Township,0.98734033
35304,Ocean,Lacey Township,0.09714428
35305,Ocean,Lacey Township,0.83160042
35306,Ocean,Lacey Township,0.95277356
35307,Ocean,Lacey Township,0.13865007
35331,Ocean,Lacey Township,0.01335662
35332,Ocean,Lacey Township,0.09740522
35333,Ocean,Lacey Township,0.36055328
35334,Ocean,Lacey Township,0.90883
35335,Ocean,Lacey Township,0.03691532
35345,Ocean,Lacey Township,0.08331756
35346,Ocean,Lacey Township,0.90882531
35347,Ocean,Lacey Township,0.9458357
35348,Ocean,Lacey Township,0.09318697
35349,Ocean,Lacey Township,0.08259994
35350,Ocean,Lacey Township,0.09159247
35351,Ocean,Lacey Township,0.354968
35352,Ocean,Lacey Township,0.74691778
35353,Ocean,Lacey Township,0.40206483
35354,Ocean,Lacey Township,0.08319241
35355,Ocean,Lacey Township,0.11400275
35356,Ocean,Lacey Township,0.09193103
35358,Ocean,Lacey Township,1.02988767
35372,Ocean,Lacey Township,0.08458854
35373,Ocean,Lacey Township,0.08500711
35374,Ocean,Lacey Township,0.89312031
35375,Ocean,Lacey Township,1.02992627
35376,Ocean,Lacey Township,0.08280606
35377,Ocean,Lacey Township,0.08382055
35385,Ocean,Lacey Township,0.9236778
35386,Ocean,Lacey Township,0.90883277
35387,Ocean,Lacey Township,0.92277246
35388,Ocean,Lacey Township,0.00559965
35390,Ocean,Lacey Township,0.07994323
35392,Ocean,Lacey Township,0.8771611
35393,Ocean,Lacey Township,0.16088059
35403,Ocean,Lacey Township,0.33443693
35404,Ocean,Lacey Township,0.08684519
35405,Ocean,Lacey Township,0.02516023
35406,Ocean,Lacey Township,0.93269563
35407,Ocean,Lacey Township,0.07772888
35410,Ocean,Lacey Township,0.95991614
35411,Ocean,Lacey Township,0.89280512
35412,Ocean,Lacey Township,0.92893361
35429,Ocean,Lacey Township,0.09171827
35431,Ocean,Lacey Township,0.08432255
35432,Ocean,Lacey Township,0.35763392
35433,Ocean,Lacey Township,0.09634215
35436,Ocean,Lacey Township,0.92277616
35437,Ocean,Lacey Township,0.92277208
35438,Ocean,Lacey Township,0.90516852
35440,Ocean,Lacey Township,0.34323307
35443,Ocean,Lacey Township,0.08778971
35444,Ocean,Lacey Township,0.08793507
35445,Ocean,Lacey Township,0.2534007
35447,Ocean,Lacey Township,0.89312147
35448,Ocean,Lacey Township,0.07059502
35449,Ocean,Lacey Township,0.0705968
35450,Ocean,Lacey Township,0.0387039
35451,Ocean,Lacey Township,0.92277307
35452,Ocean,Lacey Township,0.08851746
35453,Ocean,Lacey Township,0.3973066
35454,Ocean,Lacey Township,0.92368682
35455,Ocean,Lacey Township,0.65334797
35457,Ocean,Lacey Township,0.91699577
35458,Ocean,Lacey Township,0.90388647
35460,Ocean,Lacey Township,0.94036427
35461,Ocean,Lacey Township,0.37534518
35468,Ocean,Lacey Township,0.47988442
35469,Ocean,Lacey Township,0.0845497
35470,Ocean,Lacey Township,0.92574696
35471,Ocean,Lacey Township,0.07282825
35472,Ocean,Lacey Township,0.91699596
35484,Ocean,Lacey Township,0.38819703
35485,Ocean,Lacey Township,0.09426733
35486,Ocean,Lacey Township,0.07881486
35487,Ocean,Lacey Township,0.07994175
35496,Ocean,Lacey Township,0.97325651
35498,Ocean,Lacey Township,0.7596006
35499,Ocean,Lacey Township,0.94036899
35500,Ocean,Lacey Township,0.08101319
35501,Ocean,Lacey Township,0.66825404
35502,Ocean,Lacey Township,0.89279991
35503,Ocean,Lacey Township,0.24310591
35506,Ocean,Lacey Township,48.47653439
35515,Ocean,Lacey Township,0.90882625
35516,Ocean,Lacey Township,0.08454793
35518,Ocean,Lacey Township,0.90505265
35519,Ocean,Lacey Township,0.99419771
35520,Ocean,Lacey Township,0.28182053
35521,Ocean,Lacey Township,0.88024735
35529,Ocean,Lacey Township,0.91466171
35531,Ocean,Lacey Township,0.07566446
35532,Ocean,Lacey Township,0.89528817
35533,Ocean,Lacey Township,0.08866638
35534,Ocean,Lacey Township,0.08023288
35535,Ocean,Lacey Township,1.18043539
35536,Ocean,Lacey Township,0.90518717
35537,Ocean,Lacey Township,0.08580615
35538,Ocean,Lacey Township,0.91584297
35539,Ocean,Lacey Township,0.07187912
35540,Ocean,Lacey Township,0.62452688
35541,Ocean,Lacey Township,0.09227617
35542,Ocean,Lacey Township,0.1299175
35543,Ocean,Lacey Township,0.88792443
35544,Ocean,Lacey Township,0.1443326
35545,Ocean,Lacey Township,0.89312015
35546,Ocean,Lacey Township,0.09244168
35547,Ocean,Lacey Township,0.92477464
35548,Ocean,Lacey Township,0.06845254
35549,Ocean,Lacey Township,0.08537371
35551,Ocean,Lacey Township,0.92100441
35553,Ocean,Lacey Township,0.4501173
35554,Ocean,Lacey Township,0.34790231
35555,Ocean,Lacey Township,0.00834283
35556,Ocean,Lacey Township,0.03483938
35557,Ocean,Lacey Township,0.08714281
35558,Ocean,Lacey Township,0.92369494
35559,Ocean,Lacey Township,0.89974291
35560,Ocean,Lacey Township,0.08365123
35561,Ocean,Lacey Township,0.92369259
35562,Ocean,Lacey Township,0.07871337
35564,Ocean,Lacey Township,0.93268732
35565,Ocean,Lacey Township,0.38692002
35567,Ocean,Lacey Township,0.88256569
35589,Ocean,Lacey Township,0.04865689
35590,Ocean,Lacey Township,0.9387923
35591,Ocean,Lacey Township,1.18916653
35595,Ocean,Lacey Township,0.10629498
35597,Ocean,Lacey Township,0.08784117
35599,Ocean,Lacey Township,0.93269595
35618,Ocean,Lacey Township,0.90882073
35620,Ocean,Lacey Township,0.08220743
35621,Ocean,Lacey Township,0.91699693
35622,Ocean,Lacey Township,0.91700108
35624,Ocean,Lacey Township,0.06966631
35625,Ocean,Lacey Township,0.07607262
35626,Ocean,Lacey Township,1.0280194
35627,Ocean,Lacey Township,0.07909909
35628,Ocean,Lacey Township,0.08565516
35629,Ocean,Lacey Township,0.08409763
35638,Ocean,Lacey Township,0.37532235
35639,Ocean,Lacey Township,0.09002622
35641,Ocean,Lacey Township,0.18132716
35642,Ocean,Lacey Township,0.31537426
35643,Ocean,Lacey Township,0.08358088
35644,Ocean,Lacey Township,0.07592351
35645,Ocean,Lacey Township,0.07923358
35655,Ocean,Lacey Township,0.53084615
35656,Ocean,Lacey Township,0.08438873
35657,Ocean,Lacey Township,0.43655533
35658,Ocean,Lacey Township,0.35046079
35659,Ocean,Lacey Township,0.61135395
35660,Ocean,Lacey Township,0.91049506
35661,Ocean,Lacey Township,0.39636793
35662,Ocean,Lacey Township,1.02176051
35669,Ocean,Lacey Township,0.09042473
35670,Ocean,Lacey Township,0.09271635
35671,Ocean,Lacey Township,0.08178412
35683,Ocean,Lacey Township,0.89280027
35684,Ocean,Lacey Township,0.90883032
35685,Ocean,Lacey Township,0.08743566
35688,Ocean,Lacey Township,0.11638382
35689,Ocean,Lacey Township,0.92101345
35690,Ocean,Lacey Township,0.9326871
35697,Ocean,Lacey Township,0.94037012
35698,Ocean,Lacey Township,0.89312029
35699,Ocean,Lacey Township,0.90201831
35700,Ocean,Lacey Township,1.17122879
35701,Ocean,Lacey Township,0.89312551
35719,Ocean,Lacey Township,0.07799885
35720,Ocean,Lacey Township,1.01969047
35721,Ocean,Lacey Township,0.04420948
35722,Ocean,Lacey Township,0.82540524
35724,Ocean,Lacey Township,0.40033318
35738,Ocean,Lacey Township,0.11729781
35740,Ocean,Lacey Township,0.06692115
35741,Ocean,Lacey Township,0.20761694
35742,Ocean,Lacey Township,0.92369628
35748,Ocean,Lacey Township,0.4849794
35750,Ocean,Lacey Township,0.05411942
35751,Ocean,Lacey Township,0.07976873
35752,Ocean,Lacey Township,0.08537366
35753,Ocean,Lacey Township,0.54019302
35764,Ocean,Lacey Township,0.92368315
35765,Ocean,Lacey Township,0.07108132
35766,Ocean,Lacey Township,0.92100671
35767,Ocean,Lacey Township,0.09902693
35773,Ocean,Lacey Township,0.92101357
35774,Ocean,Lacey Township,1.03878155
35775,Ocean,Lacey Township,0.05935564
35777,Ocean,Lacey Township,0.93269522
35778,Ocean,Lacey Township,0.92100311
35780,Ocean,Lacey Township,0.914665
35822,Ocean,Lacey Township,0.08743504
35823,Ocean,Lacey Township,0.94035976
35824,Ocean,Lacey Township,0.0853727
35825,Ocean,Lacey Township,0.08648855
35826,Ocean,Lacey Township,0.07976475
35827,Ocean,Lacey Township,0.52213373
35829,Ocean,Lacey Township,0.09488815
35831,Ocean,Lacey Township,0.12696897
35832,Ocean,Lacey Township,0.90540198
35833,Ocean,Lacey Township,0.91467458
35834,Ocean,Lacey Township,0.12518348
35835,Ocean,Lacey Township,0.65169104
35836,Ocean,Lacey Township,0.15754746
35838,Ocean,Lacey Township,0.08743501
35841,Ocean,Lacey Township,0.92276733
35842,Ocean,Lacey Township,0.35601311
35843,Ocean,Lacey Township,0.91467025
35844,Ocean,Lacey Township,0.08827058
35863,Ocean,Lacey Township,84.5575101
35865,Ocean,Lacey Township,0.89279445
35866,Ocean,Lacey Township,0.91466171
35867,Ocean,Lacey Township,0.09271692
35868,Ocean,Lacey Township,0.90061841
35869,Ocean,Lacey Township,0.92369814
35896,Ocean,Lacey Township,0.44650197
35900,Ocean,Lacey Township,0.36615833
35901,Ocean,Lacey Township,0.09714545
35903,Ocean,Lacey Township,0.10788053
35905,Ocean,Lacey Township,0.36991414
35906,Ocean,Lacey Township,0.01617457
35908,Ocean,Lacey Township,0.89311617
35909,Ocean,Lacey Township,0.12658262
35910,Ocean,Lacey Township,0.40298833
35911,Ocean,Lacey Township,0.08282261
35912,Ocean,Lacey Township,0.89280599
35913,Ocean,Lacey Township,0.6190253
35914,Ocean,Lacey Township,0.08447176
35915,Ocean,Lacey Township,0.08642617
35916,Ocean,Lacey Township,0.88664059
35918,Ocean,Lacey Township,1.16472794
35919,Ocean,Lacey Township,0.34914441
35922,Ocean,Lacey Township,0.92100889
35924,Ocean,Lacey Township,0.09706613
35925,Ocean,Lacey Township,0.11687044
35927,Ocean,Lacey Township,0.35604225
35928,Ocean,Lacey Township,0.0835798
35929,Ocean,Lacey Township,0.08221041
35930,Ocean,Lacey Township,0.08677038
35931,Ocean,Lacey Township,0.07872798
35932,Ocean,Lacey Township,0.08984369
35933,Ocean,Lacey Township,0.49412295
35935,Ocean,Lacey Township,0.09176461
35937,Ocean,Lacey Township,0.08933173
35938,Ocean,Lacey Township,0.89312559
35939,Ocean,Lacey Township,0.92369169
35940,Ocean,Lacey Township,0.8931243
35941,Ocean,Lacey Township,0.08034234
35942,Ocean,Lacey Township,0.88889239
35943,Ocean,Lacey Township,0.91466276
35944,Ocean,Lacey Township,1.16736858
35946,Ocean,Lacey Township,0.91466085
35949,Ocean,Lacey Township,0.35924068
35950,Ocean,Lacey Township,0.08466991
35951,Ocean,Lacey Township,0.07571401
